fdc_id,food_code,description,wweia_category_number,wweia_category_description,state_hint,kcal_per_100g,protein_g_per_100g,carbs_g_per_100g,fat_g_per_100g,fiber_g_per_100g,sugar_g_per_100g,sodium_mg_per_100g,atwater_kcal,atwater_ratio,publication_date
2706349,26311110,Lobster,2404,Shellfish,,97,20.91,0,0.95,0,0,535,92.2,0.950,2022-10-28
2707141,28355260,Lobster gumbo,3006,Seafood mixed dishes,,59,6.19,4.63,1.78,0.9,1.78,288,59.3,1.005,2022-10-28
2706825,27450020,Lobster salad,3006,Seafood mixed dishes,,187,10.29,1.22,15.4,0.4,0.55,508,184.6,0.987,2022-10-28
2706563,27250260,"Lobster with bread stuffing, baked",3006,Seafood mixed dishes,baked,177,14.98,9.83,8.26,0.5,1.21,641,173.6,0.981,2022-10-28
2706869,27451030,"Lobster with sauce, Puerto Rican style",3006,Seafood mixed dishes,,154,10.75,3.94,10.55,0.9,2.24,719,153.7,0.998,2022-10-28
2706850,27450310,Lomi salmon,3006,Seafood mixed dishes,,60,7.55,3.31,1.86,1,1.82,145,60.2,1.003,2022-10-28
2710679,93301360,Long Island iced tea,7506,Liquor and cocktails,,107,0.01,8.66,0.15,0,8.43,16,36.0,0.337,2022-10-28
2708355,56116990,"Long rice noodles, made from mung beans, cooked",4004,"Pasta, noodles, cooked grains",,84,0.04,20.66,0.01,0.1,0,5,82.9,0.987,2022-10-28
2709936,75218501,"Lotus root, cooked",6420,Other vegetables and combinations,,87,1.54,15.51,2.61,3,0.49,165,91.7,1.054,2022-10-28
2706214,25230610,"Luncheon meat, loaf type",2602,Cold cuts and cured meats,,225,11.23,8.46,15.95,1.5,8.46,1040,222.3,0.988,2022-10-28
2706205,25230110,"Luncheon meat, NFS",2602,Cold cuts and cured meats,,101,16.7,0.27,3.73,0,0,890,101.4,1.004,2022-10-28
2707471,41811600,"Luncheon slice, meatless-beef, chicken, salami or turkey",2806,Soy and meat-alternative products,,189,17.78,4.44,11.11,1.1,2.22,711,188.9,0.999,2022-10-28
2709240,63126510,Lychee,6018,Other fruits and fruit salads,,66,0.83,16.53,0.44,1.3,15.23,1,73.4,1.112,2022-10-28
2707503,42109100,Macadamia nuts,2804,Nuts and seeds,,716,7.79,12.83,76.08,8,4.14,353,767.2,1.072,2022-10-28
2708811,58145110,Macaroni or noodles with cheese,3206,Macaroni and cheese,,223,8.68,23.08,10.5,1.2,2.44,358,221.5,0.993,2022-10-28
2708823,58145190,Macaroni or noodles with cheese and chicken or turkey,3206,Macaroni and cheese,,178,12.53,14.82,7.61,0.7,2.31,229,177.9,0.999,2022-10-28
2708822,58145170,Macaroni or noodles with cheese and egg,3206,Macaroni and cheese,,185,5.91,19,9.52,0.8,2.96,176,185.3,1.002,2022-10-28
2708821,58145160,Macaroni or noodles with cheese and frankfurters or hot dogs,3206,Macaroni and cheese,,209,6.17,18.71,12.25,0.8,3.08,299,209.8,1.004,2022-10-28
2708818,58145135,Macaroni or noodles with cheese and meat,3206,Macaroni and cheese,,210,11.79,15.14,11.16,0.7,2.36,238,208.2,0.991,2022-10-28
2708819,58145136,"Macaroni or noodles with cheese and meat, prepared from Hamburger Helper mix",3206,Macaroni and cheese,,144,8.24,10.27,7.59,0.3,2.33,284,142.3,0.989,2022-10-28
2708820,58145140,Macaroni or noodles with cheese and tomato,3206,Macaroni and cheese,,148,3.94,18.72,6.53,1.1,3.35,131,149.4,1.010,2022-10-28
2708817,58145120,Macaroni or noodles with cheese and tuna,3206,Macaroni and cheese,,164,7.59,18.23,6.79,0.8,2.83,176,164.4,1.002,2022-10-28
2708814,58145113,"Macaroni or noodles with cheese, canned",3206,Macaroni and cheese,,82,3.38,11.52,2.46,0.5,0.5,302,81.7,0.997,2022-10-28
2708815,58145117,"Macaroni or noodles with cheese, Easy Mac type",3206,Macaroni and cheese,,110,3.26,20.1,1.86,0.5,2.33,259,110.2,1.002,2022-10-28
2708812,58145111,"Macaroni or noodles with cheese, from restaurant",3206,Macaroni and cheese,,151,5.42,18.8,6.06,1.1,3.09,361,151.4,1.003,2022-10-28
2708813,58145112,"Macaroni or noodles with cheese, made from packaged mix",3206,Macaroni and cheese,,179,4.64,22.16,8.04,1,3.45,161,179.6,1.003,2022-10-28
2708816,58145119,"Macaroni or noodles with cheese, made from reduced fat packaged mix",3206,Macaroni and cheese,,131,4.57,17.28,4.82,0.6,2.11,172,130.8,0.998,2022-10-28
2708824,58145300,"Macaroni or noodles with cheese, whole grain",3206,Macaroni and cheese,,219,8.77,22.7,10.88,2.2,2.53,360,223.8,1.022,2022-10-28
2708928,58147330,"Macaroni or noodles, creamed, with cheese",3206,Macaroni and cheese,,158,4.72,22.03,5.49,1.3,0.68,260,156.4,0.990,2022-10-28
2708929,58147340,"Macaroni or noodles, creamed, with cheese and tuna",3206,Macaroni and cheese,,143,7.85,17.35,4.52,1,0.54,252,141.5,0.989,2022-10-28
2708947,58148180,Macaroni or pasta salad with cheese,3204,"Pasta mixed dishes, excludes macaroni and cheese",,246,6.89,21.78,14.43,1.3,1.66,262,244.6,0.994,2022-10-28
2708946,58148170,Macaroni or pasta salad with chicken,3204,"Pasta mixed dishes, excludes macaroni and cheese",,213,7.82,20.94,10.75,1.2,1.57,225,211.8,0.994,2022-10-28
2708943,58148140,Macaroni or pasta salad with crab meat,3204,"Pasta mixed dishes, excludes macaroni and cheese",,201,6.48,20.94,9.9,1.2,1.57,233,198.8,0.989,2022-10-28
2708941,58148120,Macaroni or pasta salad with egg,3204,"Pasta mixed dishes, excludes macaroni and cheese",,215,5.18,22.54,11.44,1.3,1.79,197,213.8,0.995,2022-10-28
2708948,58148550,Macaroni or pasta salad with meat,3204,"Pasta mixed dishes, excludes macaroni and cheese",,211,7.65,20.82,10.59,1.2,1.56,378,209.2,0.991,2022-10-28
2708944,58148150,Macaroni or pasta salad with shrimp,3204,"Pasta mixed dishes, excludes macaroni and cheese",,203,6.86,20.94,9.99,1.2,1.57,304,201.1,0.991,2022-10-28
2708942,58148130,Macaroni or pasta salad with tuna,3204,"Pasta mixed dishes, excludes macaroni and cheese",,200,6.69,20.88,9.9,1.2,1.57,206,199.4,0.997,2022-10-28
2708945,58148160,Macaroni or pasta salad with tuna and egg,3204,"Pasta mixed dishes, excludes macaroni and cheese",,197,7.14,19.36,9.96,1.1,1.53,200,195.6,0.993,2022-10-28
2708940,58148118,"Macaroni or pasta salad, made with any type of fat free dressing",3204,"Pasta mixed dishes, excludes macaroni and cheese",,134,4.25,26.54,1.14,1.7,3.42,239,133.4,0.996,2022-10-28
2708938,58148116,"Macaroni or pasta salad, made with creamy dressing",3204,"Pasta mixed dishes, excludes macaroni and cheese",,156,3.8,20.11,6.62,1.6,1.65,206,155.2,0.995,2022-10-28
2708936,58148114,"Macaroni or pasta salad, made with Italian dressing",3204,"Pasta mixed dishes, excludes macaroni and cheese",,133,3.7,20.9,3.72,1.6,2.37,226,131.9,0.992,2022-10-28
2708939,58148117,"Macaroni or pasta salad, made with light creamy dressing",3204,"Pasta mixed dishes, excludes macaroni and cheese",,123,3.82,20.22,2.92,1.6,1.78,210,122.4,0.995,2022-10-28
2708937,58148115,"Macaroni or pasta salad, made with light Italian dressing",3204,"Pasta mixed dishes, excludes macaroni and cheese",,116,3.68,20.61,2,1.6,2.19,216,115.2,0.993,2022-10-28
2708933,58148111,"Macaroni or pasta salad, made with light mayonnaise",3204,"Pasta mixed dishes, excludes macaroni and cheese",,159,4.32,25.68,4.16,1.4,2.3,239,157.4,0.990,2022-10-28
2708935,58148113,"Macaroni or pasta salad, made with light mayonnaise-type salad dressing",3204,"Pasta mixed dishes, excludes macaroni and cheese",,159,4.32,25.68,4.16,1.4,2.3,239,157.4,0.990,2022-10-28
2708932,58148110,"Macaroni or pasta salad, made with mayonnaise",3204,"Pasta mixed dishes, excludes macaroni and cheese",,221,4.46,24.65,11.52,1.4,1.85,204,220.1,0.996,2022-10-28
2708934,58148112,"Macaroni or pasta salad, made with mayonnaise-type salad dressing",3204,"Pasta mixed dishes, excludes macaroni and cheese",,160,4.38,26.58,4.01,1.4,3.28,211,159.9,1.000,2022-10-28
2708810,58140310,"Macaroni with tuna, Puerto Rican style",3204,"Pasta mixed dishes, excludes macaroni and cheese",,147,7.71,18.13,4.74,0.9,2.14,359,146.0,0.993,2022-10-28
2710677,93301310,Mai Tai,7506,Liquor and cocktails,,149,0.18,16.48,0.07,0.1,12.82,4,67.3,0.451,2022-10-28
2709345,64204010,Mango nectar,7204,Fruit drinks,,51,0.11,13.12,0.06,0.3,12.45,5,53.5,1.048,2022-10-28
2709243,63129030,"Mango, canned",6024,Mango and papaya,,65,0.62,16.22,0.3,1.2,15.24,1,70.1,1.078,2022-10-28
2709205,62114050,"Mango, dried",6016,Dried fruits,dried,319,2.45,78.58,1.18,2.4,66.27,162,334.7,1.049,2022-10-28
2709244,63129050,"Mango, frozen",6024,Mango and papaya,,60,0.82,14.98,0.38,1.6,13.66,1,66.6,1.110,2022-10-28
2709242,63129010,"Mango, raw",6024,Mango and papaya,raw,60,0.82,14.98,0.38,1.6,13.66,1,66.6,1.110,2022-10-28
2710637,93301090,Manhattan,7506,Liquor and cocktails,,222,0.03,1.82,0,0,1.03,2,7.4,0.033,2022-10-28
2708775,58133110,"Manicotti, cheese-filled, no sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",,207,10.4,20.4,9.3,0.6,0.5,443,206.9,1.000,2022-10-28
2708777,58133130,"Manicotti, cheese-filled, with meat sauce",3204,"Pasta mixed dishes, excludes macaroni and cheese",,160,8.83,15.11,7.28,0.8,1.54,432,161.3,1.008,2022-10-28
2708776,58133120,"Manicotti, cheese-filled, with tomato sauce, meatless",3204,"Pasta mixed dishes, excludes macaroni and cheese",,153,7.63,16.2,6.59,0.9,1.65,436,154.6,1.011,2022-10-28
2708778,58133140,"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless",3204,"Pasta mixed dishes, excludes macaroni and cheese",,135,6.43,15.89,5.18,1,1.62,394,135.9,1.007,2022-10-28
2710162,81104010,"Margarine, light",8004,Margarine,,346,0.33,1.22,37.91,0,0,586,347.4,1.004,2022-10-28
2710158,81102000,"Margarine, NFS",8004,Margarine,,579,0.17,0.82,65.04,0,0,694,589.3,1.018,2022-10-28
2710159,81102010,"Margarine, stick",8004,Margarine,,717,0.16,0.7,80.71,0,0,751,729.8,1.018,2022-10-28
2710160,81102020,"Margarine, tub",8004,Margarine,,533,0.17,0.86,59.81,0,0,674,542.4,1.018,2022-10-28
2710638,93301100,Margarita,7506,Liquor and cocktails,,122,0.08,16.06,0.08,0,16.06,204,65.3,0.535,2022-10-28
2710575,92512110,"Margarita mix, nonalcoholic",7204,Fruit drinks,,87,0.1,21.4,0.1,0,21.4,102,86.9,0.999,2022-10-28
2707971,53241510,Marie biscuit,5504,Cookies and brownies,,406,7.05,70.54,10.58,3.5,21.16,370,405.6,0.999,2022-10-28
2710303,91404000,Marmalade,8806,"Jams, syrups, toppings",,246,0.3,66.3,0,0.7,60,56,266.4,1.083,2022-10-28
2710639,93301110,Martini,7506,Liquor and cocktails,,201,0.07,0.15,0,0,0.15,2,0.9,0.004,2022-10-28
2710640,93301111,"Martini, flavored",7506,Liquor and cocktails,,187,0.09,6.36,0.03,0.1,4.86,1,26.1,0.139,2022-10-28
2708376,56201600,"Masa harina, cooked",4804,Grits and other cooked cereals,,97,2.26,20.5,0.99,1.7,0.43,283,99.9,1.030,2022-10-28
2710235,83300700,"Mayonnaise, fat free",8010,Mayonnaise,,64,0.2,15.8,0,2,6.8,750,64.0,1.000,2022-10-28
2710220,83204000,"Mayonnaise, light",8010,Mayonnaise,,238,0.37,9.23,22.22,0,3.56,827,238.4,1.002,2022-10-28
2710221,83204030,"Mayonnaise, reduced fat,  with olive oil",8010,Mayonnaise,,361,0.37,0,40,0,0,800,361.5,1.001,2022-10-28
2710204,83107000,"Mayonnaise, regular",8010,Mayonnaise,,680,0.96,0.57,74.85,0,0.57,635,679.8,1.000,2022-10-28
2710207,83110000,Mayonnaise-type salad dressing,8010,Mayonnaise,,250,0.65,14.78,21.6,0,10.02,653,256.1,1.024,2022-10-28
2710222,83204050,"Mayonnaise-type salad dressing, light",8010,Mayonnaise,,158,0.65,16.4,10,0,6.67,833,158.2,1.001,2022-10-28
2706915,27510388,McDouble (McDonalds),3702,Burgers,,282,16.24,17.97,16.18,0.9,4.16,617,282.5,1.002,2022-10-28
2707121,28160300,"Meat loaf dinner, NFS, frozen meal",3002,Meat mixed dishes,,134,6.66,10.13,7.4,1.2,3.02,392,133.8,0.998,2022-10-28
2706499,27214100,Meat loaf made with beef,3002,Meat mixed dishes,,199,17.48,7.2,10.72,0.4,1.84,416,195.2,0.981,2022-10-28
2706581,27260080,Meat loaf made with beef and pork,3002,Meat mixed dishes,,196,17.27,7.18,10.5,0.4,1.8,412,192.3,0.981,2022-10-28
2706583,27260100,"Meat loaf made with beef and pork, with tomato-based sauce",3002,Meat mixed dishes,,157,13.63,6.75,8.18,0.7,2.2,426,155.1,0.988,2022-10-28
2706582,27260090,"Meat loaf made with beef, veal and pork",3002,Meat mixed dishes,,196,17.27,7.18,10.5,0.4,1.8,412,192.3,0.981,2022-10-28
2706500,27214110,"Meat loaf made with beef, with tomato-based sauce",3002,Meat mixed dishes,,159,13.78,6.77,8.35,0.7,2.23,429,157.3,0.990,2022-10-28
2706547,27246500,Meat loaf made with chicken or turkey,3004,Poultry mixed dishes,,172,18.77,8.08,7.27,0.6,2.12,446,172.8,1.005,2022-10-28
2706548,27246505,"Meat loaf made with chicken or turkey, with tomato-based sauce",3004,Poultry mixed dishes,,145,15.46,7.29,6.2,0.8,2.41,449,146.8,1.012,2022-10-28
2706504,27220010,Meat loaf made with ham,3002,Meat mixed dishes,,179,20.65,6.16,7.52,0.3,1.67,879,174.9,0.977,2022-10-28
2706525,27235000,Meat loaf made with venison/deer,3002,Meat mixed dishes,,166,19.02,6.31,6.73,0.4,1.58,378,161.9,0.975,2022-10-28
2707122,28160310,"Meat loaf with potatoes, vegetable, frozen meal",3002,Meat mixed dishes,,134,6.66,10.13,7.4,1.2,3.02,392,133.8,0.998,2022-10-28
2706579,27260010,"Meat loaf, NS as to type of meat",3002,Meat mixed dishes,,202,17.49,7.2,11.04,0.4,1.81,416,198.1,0.981,2022-10-28
2706468,27161010,"Meat loaf, Puerto Rican style",3002,Meat mixed dishes,,325,19.85,10.7,22,0.6,1.03,629,320.2,0.985,2022-10-28
2706220,25240000,"Meat spread or potted meat, NFS",2602,Cold cuts and cured meats,,235,7.66,11.94,17.34,0.2,0,1013,234.5,0.998,2022-10-28
2709163,59003000,"Meat substitute, cereal- and vegetable protein-based, fried",2806,Soy and meat-alternative products,fried,359,12.8,61.25,7.23,8.9,0.5,282,361.3,1.006,2022-10-28
2706473,27163010,"Meat with gravy, NS as to type of meat,",3002,Meat mixed dishes,,156,21.56,1.58,7.05,0,0.09,360,156.0,1.000,2022-10-28
2706469,27162010,Meat with tomato-based sauce,3002,Meat mixed dishes,,149,21.72,1.58,6.36,0.4,1.06,355,150.4,1.010,2022-10-28
2705820,20000200,"Meat, ground, NFS",2004,Ground beef,,262,25.62,0,17.04,0,0,382,255.8,0.976,2022-10-28
2705819,20000000,"Meat, NFS",2002,"Beef, excludes ground",,215,27.13,0,11.29,0,0,363,210.1,0.977,2022-10-28
2706945,27510700,Meatball sandwich or sub,3742,Meat and BBQ sandwiches,,207,11.3,21.31,8.23,1.2,4.65,511,204.5,0.988,2022-10-28
2707472,41811800,"Meatball, meatless",2806,Soy and meat-alternative products,,197,21,8,9,4.6,1.25,550,197.0,1.000,2022-10-28
2706467,27160100,"Meatballs, NS as to type of meat, with sauce",3002,Meat mixed dishes,,186,18.02,0.15,12.02,0,0.07,801,180.9,0.972,2022-10-28
2706395,27118110,"Meatballs, Puerto Rican style",3002,Meat mixed dishes,,225,14.33,6.9,15.31,0.8,1.69,922,222.7,0.990,2022-10-28
2707103,28110660,"Meatballs, Swedish, in gravy, with noodles, diet frozen meal",3002,Meat mixed dishes,,112,9.88,10.31,3.35,0.8,1.18,255,110.9,0.990,2022-10-28
2706580,27260050,"Meatballs, with breading, NS as to type of meat, with gravy",3002,Meat mixed dishes,,143,12.22,6.28,7.51,0.4,1.22,499,141.6,0.990,2022-10-28
2706946,27510702,Meatloaf sandwich,3742,Meat and BBQ sandwiches,,217,11.75,28.73,6.15,1.3,5.9,494,217.3,1.001,2022-10-28
2707702,51187000,Melba toast,5202,"Crackers, excludes saltines",,390,12.1,76.6,3.2,6.3,0.94,598,383.6,0.984,2022-10-28
2709227,63109015,"Melon, frozen",6014,Melons,,35,0.66,8.27,0.16,0.7,7.4,16,37.2,1.062,2022-10-28
2707297,32401000,Meringues,5804,Pudding,,324,7.17,75.34,0.04,0,73.06,113,330.4,1.020,2022-10-28
2708507,58101835,Mexican pizza,3506,Other Mexican mixed dishes,,249,15.47,15.3,13.94,2.1,0.34,375,248.5,0.998,2022-10-28
2710641,93301113,Michelada,7502,Beer,,33,0.66,4.05,0.15,0.2,1.36,137,20.2,0.612,2022-10-28
2708086,53710600,Milk 'n Cereal bar,5402,Cereal bars,,413,6.47,72.05,10.98,0.4,45.97,319,412.9,1.000,2022-10-28
2705507,11541400,Milk shake with malt,1402,Milk shakes and other dairy drinks,,125,3.76,13.64,6.11,0.2,12.04,66,124.6,0.997,2022-10-28
2705510,11543000,"Milk shake, bottled, chocolate",1402,Milk shakes and other dairy drinks,,150,3.7,20.36,6.66,1.6,13.39,80,156.2,1.041,2022-10-28
2705511,11543010,"Milk shake, bottled, flavors other than chocolate",1402,Milk shakes and other dairy drinks,,148,3.37,19.59,6.52,0.9,13.63,81,150.5,1.017,2022-10-28
2705508,11542100,"Milk shake, fast food, chocolate",1402,Milk shakes and other dairy drinks,,150,3.7,20.36,6.66,1.6,13.39,80,156.2,1.041,2022-10-28
2705509,11542200,"Milk shake, fast food, flavors other than chocolate",1402,Milk shakes and other dairy drinks,,148,3.37,19.59,6.52,0.9,13.63,81,150.5,1.017,2022-10-28
2705503,11541110,"Milk shake, home recipe, chocolate",1402,Milk shakes and other dairy drinks,,120,3.47,13.53,6.14,0.5,12.57,52,123.3,1.027,2022-10-28
2705505,11541130,"Milk shake, home recipe, chocolate, light",1402,Milk shakes and other dairy drinks,,97,3.99,12.93,3.31,0.3,12.42,51,97.5,1.005,2022-10-28
2705504,11541120,"Milk shake, home recipe, flavors other than chocolate",1402,Milk shakes and other dairy drinks,,113,3.35,11.39,5.98,0.2,10.66,53,112.8,0.998,2022-10-28
2705506,11541135,"Milk shake, home recipe, flavors other than chocolate, light",1402,Milk shakes and other dairy drinks,,92,3.88,13.83,2.33,0.1,11.07,51,91.8,0.998,2022-10-28
2705402,11220000,"Milk, condensed, sweetened",1202,"Flavored milk, whole",,321,7.91,54.4,8.7,0,54.4,127,327.5,1.020,2022-10-28
2705585,11810000,"Milk, dry, not reconstituted",9999,Not included in a food category,,362,36.16,51.98,0.77,0,51.98,535,359.5,0.993,2022-10-28
2705396,11120000,"Milk, dry, reconstituted, nonfat",1008,"Milk, nonfat",,32,3.2,4.6,0.07,0,4.6,51,31.8,0.995,2022-10-28
2705397,11121100,"Milk, dry, reconstituted, whole",1002,"Milk, whole",,76,4.01,5.86,4.08,0,5.86,60,76.2,1.003,2022-10-28
2705401,11212050,"Milk, evaporated, fat free (skim)",1008,"Milk, nonfat",,78,7.55,11.35,0.2,0,11.35,115,77.4,0.992,2022-10-28
2705398,11210050,"Milk, evaporated, NS as to fat content",1002,"Milk, whole",,134,6.81,10.04,7.56,0,10.04,106,135.4,1.011,2022-10-28
2705400,11211400,"Milk, evaporated, reduced fat (2%)",1004,"Milk, reduced fat",,92,7.42,11.15,1.96,0,11.15,113,91.9,0.999,2022-10-28
2705399,11211050,"Milk, evaporated, whole",1002,"Milk, whole",,134,6.81,10.04,7.56,0,10.04,106,135.4,1.011,2022-10-28
2705388,11113000,"Milk, fat free (skim)",1008,"Milk, nonfat",,34,3.43,4.92,0.08,0,5.05,41,34.1,1.004,2022-10-28
2705390,11114320,"Milk, lactose free, fat free (skim)",1008,"Milk, nonfat",,34,3.43,4.92,0.08,0,5.05,41,34.1,1.004,2022-10-28
2705389,11114300,"Milk, lactose free, low fat (1%)",1006,"Milk, lowfat",,43,3.38,5.18,0.95,0,4.96,39,42.8,0.995,2022-10-28
2705391,11114330,"Milk, lactose free, reduced fat (2%)",1004,"Milk, reduced fat",,50,3.36,4.9,1.9,0,4.89,39,50.1,1.003,2022-10-28
2705392,11114350,"Milk, lactose free, whole",1002,"Milk, whole",,61,3.27,4.63,3.2,0,4.81,38,60.4,0.990,2022-10-28
2705387,11112210,"Milk, low fat (1%)",1006,"Milk, lowfat",,43,3.38,5.18,0.95,0,4.96,39,42.8,0.995,2022-10-28
2705501,11526000,"Milk, malted",1204,"Flavored milk, reduced fat",,66,3.19,8.64,2.05,0,7.81,60,65.8,0.997,2022-10-28
2705590,11830260,"Milk, malted, dry mix, not reconstituted",9999,Not included in a food category,,372,0,92.96,0,0,72.73,530,371.8,1.000,2022-10-28
2705384,11100000,"Milk, NFS",1004,"Milk, reduced fat",,52,3.33,4.83,2.14,0,4.88,39,51.9,0.998,2022-10-28
2705386,11112110,"Milk, reduced fat (2%)",1004,"Milk, reduced fat",,50,3.36,4.9,1.9,0,4.89,39,50.1,1.003,2022-10-28
2705385,11111000,"Milk, whole",1002,"Milk, whole",,61,3.27,4.63,3.2,0,4.81,38,60.4,0.990,2022-10-28
2708377,56202000,Millet,4004,"Pasta, noodles, cooked grains",,118,3.5,23.57,1,1.3,0.13,168,117.3,0.994,2022-10-28
2710642,93301115,Mimosa,7504,Wine,,64,0.43,6.49,0.18,0.2,4.67,4,29.3,0.458,2022-10-28
2710643,93301120,Mint julep,7506,Liquor and cocktails,,187,0,5.75,0.01,0,5.75,4,23.1,0.123,2022-10-28
2710809,99997805,"Mirepoix, cooked, as ingredient",9999,Not included in a food category,,41,1.02,9.06,0.19,2.2,4.09,51,42.0,1.025,2022-10-28
2707439,41420110,Miso,8404,Soy-based condiments,,198,12.79,25.37,6.01,5.4,6.2,3728,206.7,1.044,2022-10-28
2707438,41420100,Miso sauce,8404,Soy-based condiments,,429,3.43,13.99,41,1.2,12.79,1086,438.7,1.023,2022-10-28
2707511,42110300,"Mixed nuts, honey roasted",2804,Nuts and seeds,,586,15.35,33.11,46.72,5.8,20.34,388,614.3,1.048,2022-10-28
2707504,42110000,"Mixed nuts, NFS",2804,Nuts and seeds,,610,19.59,20.9,53.82,7.4,4.53,313,646.3,1.060,2022-10-28
2707505,42110050,"Mixed nuts, unroasted",2804,Nuts and seeds,,616,16.97,22.88,54.56,7.2,4.66,7,650.4,1.056,2022-10-28
2707507,42110110,"Mixed nuts, with peanuts, lightly salted",2804,Nuts and seeds,,612,19.67,20.99,54.04,7.4,4.55,160,649.0,1.060,2022-10-28
2707506,42110100,"Mixed nuts, with peanuts, salted",2804,Nuts and seeds,,610,19.59,20.9,53.82,7.4,4.53,313,646.3,1.060,2022-10-28
2707508,42110120,"Mixed nuts, with peanuts, unsalted",2804,Nuts and seeds,,615,19.75,21.07,54.25,7.5,4.57,6,651.5,1.059,2022-10-28
2707509,42110150,"Mixed nuts, without peanuts, salted",2804,Nuts and seeds,,620,16.32,22,55.5,6.9,4.48,320,652.8,1.053,2022-10-28
2707510,42110160,"Mixed nuts, without peanuts, unsalted",2804,Nuts and seeds,,625,16.45,22.18,55.95,7,4.52,6,658.1,1.053,2022-10-28
